tx_id,gene_id
ENST00000451699,ENSG00000106290
ENST00000689536,ENSG00000106290
ENST00000440225,ENSG00000106290
ENST00000691534,ENSG00000106290
ENST00000685258,ENSG00000106290
ENST00000690962,ENSG00000106290
ENST00000687768,ENSG00000106290
ENST00000685054,ENSG00000106290
ENST00000437822,ENSG00000106290
ENST00000687641,ENSG00000106290
ENST00000449571,ENSG00000106290
ENST00000417349,ENSG00000106290
ENST00000520135,ENSG00000106290
ENST00000431404,ENSG00000106290
ENST00000494263,ENSG00000135929
ENST00000258415,ENSG00000135929
ENST00000445971,ENSG00000135929
ENST00000466602,ENSG00000135929
ENST00000411688,ENSG00000135929
ENST00000180173,ENSG00000003987
ENST00000521857,ENSG00000003987
ENST00000519590,ENSG00000003987
ENST00000519763,ENSG00000003987
ENST00000517317,ENSG00000003987
ENST00000519122,ENSG00000003987
ENST00000518272,ENSG00000003987
ENST00000523571,ENSG00000003987
ENST00000521177,ENSG00000003987
ENST00000560081,ENSG00000140519
ENST00000268122,ENSG00000140519
ENST00000649642,ENSG00000140519
ENST00000558360,ENSG00000140519
ENST00000558030,ENSG00000140519
ENST00000558184,ENSG00000140519
ENST00000559638,ENSG00000140519
ENST00000568999,ENSG00000103034
ENST00000564207,ENSG00000103034
ENST00000562764,ENSG00000103034
ENST00000258187,ENSG00000103034
ENST00000569404,ENSG00000103034
ENST00000569539,ENSG00000103034
ENST00000564126,ENSG00000103034
ENST00000562725,ENSG00000103034
ENST00000565304,ENSG00000103034
ENST00000567667,ENSG00000103034
ENST00000394282,ENSG00000103034
ENST00000566065,ENSG00000103034
ENST00000564867,ENSG00000103034
ENST00000567454,ENSG00000103034
ENST00000569578,ENSG00000103034
ENST00000421602,ENSG00000103034
ENST00000561779,ENSG00000103034
ENST00000565430,ENSG00000103034
ENST00000567063,ENSG00000103034
ENST00000566041,ENSG00000103034
ENST00000566061,ENSG00000103034
ENST00000565434,ENSG00000103034
ENST00000394279,ENSG00000103034
ENST00000564486,ENSG00000103034
ENST00000561724,ENSG00000103034
ENST00000561720,ENSG00000103034
ENST00000566192,ENSG00000103034
ENST00000565088,ENSG00000103034
ENST00000568640,ENSG00000103034
ENST00000563317,ENSG00000103034
ENST00000568464,ENSG00000103034
ENST00000563022,ENSG00000103034
ENST00000562930,ENSG00000103034
ENST00000563978,ENSG00000103034
ENST00000569923,ENSG00000103034
ENST00000356752,ENSG00000103034
ENST00000563799,ENSG00000103034
ENST00000562999,ENSG00000103034
ENST00000570248,ENSG00000103034
ENST00000562731,ENSG00000103034
ENST00000566585,ENSG00000103034
ENST00000564960,ENSG00000103034
ENST00000568424,ENSG00000103034
ENST00000566656,ENSG00000103034
ENST00000566618,ENSG00000103034
ENST00000561738,ENSG00000103034
ENST00000565981,ENSG00000103034
ENST00000568005,ENSG00000103034
ENST00000569026,ENSG00000103034
ENST00000561681,ENSG00000103034
ENST00000569408,ENSG00000103034
ENST00000562350,ENSG00000103034
ENST00000561730,ENSG00000103034
ENST00000566265,ENSG00000103034
ENST00000563209,ENSG00000103034
ENST00000706936,ENSG00000230246
ENST00000706937,ENSG00000230246
ENST00000706934,ENSG00000230246
ENST00000706933,ENSG00000230246
ENST00000535206,ENSG00000086062
ENST00000379731,ENSG00000086062
ENST00000582059,ENSG00000173065
ENST00000452648,ENSG00000173065
ENST00000583307,ENSG00000173065
ENST00000581229,ENSG00000173065
ENST00000582266,ENSG00000173065
ENST00000577376,ENSG00000173065
ENST00000577682,ENSG00000173065
ENST00000581407,ENSG00000173065
ENST00000341217,ENSG00000173065
ENST00000583522,ENSG00000173065
ENST00000583953,ENSG00000173065
ENST00000577513,ENSG00000173065
ENST00000584059,ENSG00000173065
ENST00000579381,ENSG00000173065
ENST00000370584,ENSG00000166024
ENST00000298999,ENSG00000166024
ENST00000370586,ENSG00000166024
ENST00000613938,ENSG00000166024
ENST00000314594,ENSG00000166024
ENST00000612478,ENSG00000166024
ENST00000394305,ENSG00000169599
ENST00000471185,ENSG00000169599
ENST00000474230,ENSG00000169599
ENST00000303698,ENSG00000169599
ENST00000462320,ENSG00000169599
ENST00000410022,ENSG00000169599
ENST00000450796,ENSG00000169599
ENST00000484177,ENSG00000169599
ENST00000419370,ENSG00000169599
ENST00000438184,ENSG00000169599
ENST00000567449,ENSG00000285077
ENST00000646747,ENSG00000285077
ENST00000689358,ENSG00000285077
ENST00000428041,ENSG00000285077
ENST00000693711,ENSG00000285077
ENST00000697964,ENSG00000285077
ENST00000566362,ENSG00000285077
ENST00000568574,ENSG00000285077
ENST00000432233,ENSG00000187116
ENST00000486742,ENSG00000187116
ENST00000477720,ENSG00000187116
ENST00000489504,ENSG00000187116
ENST00000446712,ENSG00000187116
ENST00000164024,ENSG00000008300
ENST00000461362,ENSG00000008300
ENST00000498057,ENSG00000008300
ENST00000470999,ENSG00000008300
ENST00000494857,ENSG00000003989
ENST00000522656,ENSG00000003989
ENST00000470360,ENSG00000003989
ENST00000004531,ENSG00000003989
ENST00000398090,ENSG00000003989
ENST00000640220,ENSG00000003989
ENST00000635831,ENSG00000140521
ENST00000631044,ENSG00000140521
ENST00000672695,ENSG00000140521
ENST00000636937,ENSG00000140521
ENST00000268124,ENSG00000140521
ENST00000442287,ENSG00000140521
ENST00000530292,ENSG00000140521
ENST00000637264,ENSG00000140521
ENST00000635986,ENSG00000140521
ENST00000672923,ENSG00000140521
ENST00000666746,ENSG00000140521
ENST00000672071,ENSG00000140521
ENST00000637238,ENSG00000140521
ENST00000526671,ENSG00000140521
ENST00000636774,ENSG00000140521
ENST00000637042,ENSG00000140521
ENST00000636530,ENSG00000140521
ENST00000530715,ENSG00000140521
ENST00000670281,ENSG00000140521
ENST00000636812,ENSG00000140521
ENST00000528881,ENSG00000140521
ENST00000532584,ENSG00000140521
ENST00000526314,ENSG00000140521
ENST00000526398,ENSG00000140521
ENST00000526573,ENSG00000140521
ENST00000533857,ENSG00000140521
ENST00000532363,ENSG00000140521
ENST00000637307,ENSG00000140521
ENST00000637711,ENSG00000140521
ENST00000379725,ENSG00000122711
ENST00000379721,ENSG00000122711
ENST00000493917,ENSG00000107262
ENST00000634734,ENSG00000107262
ENST00000379701,ENSG00000107262
ENST00000467389,ENSG00000107262
ENST00000379704,ENSG00000107262
ENST00000379707,ENSG00000107262
ENST00000468274,ENSG00000107262
ENST00000473464,ENSG00000107262
ENST00000473781,ENSG00000107262
ENST00000635077,ENSG00000107262
ENST00000488499,ENSG00000107262
ENST00000296387,ENSG00000164007
ENST00000539749,ENSG00000164007
ENST00000372539,ENSG00000164007
ENST00000291759,ENSG00000239961
ENST00000595581,ENSG00000239961
ENST00000421056,ENSG00000239961
ENST00000393956,ENSG00000109670
ENST00000296555,ENSG00000109670
ENST00000603548,ENSG00000109670
ENST00000281708,ENSG00000109670
ENST00000603821,ENSG00000109670
ENST00000647183,ENSG00000109670
ENST00000603841,ENSG00000109670
ENST00000604316,ENSG00000109670
ENST00000703551,ENSG00000109670
ENST00000703552,ENSG00000109670
ENST00000703553,ENSG00000109670
ENST00000703554,ENSG00000109670
ENST00000703555,ENSG00000109670
ENST00000604069,ENSG00000109670
ENST00000604822,ENSG00000109670
ENST00000604872,ENSG00000109670
ENST00000605042,ENSG00000109670
ENST00000642901,ENSG00000109670
ENST00000643834,ENSG00000109670
ENST00000647166,ENSG00000109670
ENST00000604095,ENSG00000109670
ENST00000580241,ENSG00000179761
ENST00000580383,ENSG00000179761
ENST00000583215,ENSG00000179761
ENST00000578748,ENSG00000179761
ENST00000577182,ENSG00000179761
ENST00000323372,ENSG00000179761
ENST00000466889,ENSG00000179761
ENST00000469082,ENSG00000179761
ENST00000484308,ENSG00000179761
ENST00000419875,ENSG00000179761
ENST00000397054,ENSG00000117385
ENST00000460031,ENSG00000117385
ENST00000296388,ENSG00000117385
ENST00000236040,ENSG00000117385
ENST00000495874,ENSG00000117385
ENST00000462474,ENSG00000117385
ENST00000472802,ENSG00000117385
ENST00000431412,ENSG00000117385
ENST00000460831,ENSG00000117385
ENST00000481465,ENSG00000117385
ENST00000447502,ENSG00000117385
ENST00000463465,ENSG00000117385
ENST00000372526,ENSG00000117385
ENST00000492956,ENSG00000117385
ENST00000391742,ENSG00000167613
ENST00000391743,ENSG00000167613
ENST00000475389,ENSG00000167613
ENST00000348231,ENSG00000167613
ENST00000434277,ENSG00000167613
ENST00000498511,ENSG00000167613
ENST00000391741,ENSG00000167613
ENST00000467269,ENSG00000167613
ENST00000474878,ENSG00000167613
ENST00000440716,ENSG00000167613
ENST00000463489,ENSG00000167613
ENST00000418556,ENSG00000167613
ENST00000460312,ENSG00000167613
ENST00000468656,ENSG00000167613
ENST00000436513,ENSG00000167613
ENST00000420483,ENSG00000167613
ENST00000622064,ENSG00000167613
ENST00000423853,ENSG00000167613
ENST00000484116,ENSG00000167613
ENST00000427131,ENSG00000167613
ENST00000480122,ENSG00000167613
ENST00000438193,ENSG00000167613
ENST00000596835,ENSG00000167613
ENST00000404542,ENSG00000172987
ENST00000370552,ENSG00000172987
ENST00000370549,ENSG00000172987
ENST00000628193,ENSG00000172987
ENST00000370546,ENSG00000172987
ENST00000412155,ENSG00000124678
ENST00000373979,ENSG00000124678
ENST00000502480,ENSG00000124678
ENST00000504758,ENSG00000124678
ENST00000505911,ENSG00000124678
ENST00000455706,ENSG00000124678
ENST00000444780,ENSG00000124678
ENST00000311875,ENSG00000124678
ENST00000244645,ENSG00000124678
ENST00000611141,ENSG00000124678
ENST00000673754,ENSG00000124678
ENST00000373974,ENSG00000124678
ENST00000512012,ENSG00000124678
ENST00000418521,ENSG00000124678
ENST00000427376,ENSG00000124678
ENST00000486638,ENSG00000124678
ENST00000469514,ENSG00000124678
ENST00000492680,ENSG00000124678
ENST00000507706,ENSG00000124678
ENST00000479418,ENSG00000124678
ENST00000505400,ENSG00000124678
ENST00000509988,ENSG00000124678
ENST00000505335,ENSG00000124678
ENST00000445851,ENSG00000124678
ENST00000510465,ENSG00000124678
ENST00000394696,ENSG00000124678
ENST00000503908,ENSG00000124678
ENST00000503195,ENSG00000124678
ENST00000514751,ENSG00000124678
ENST00000416649,ENSG00000213672
ENST00000294129,ENSG00000213672
ENST00000413374,ENSG00000213672
ENST00000470006,ENSG00000213672
ENST00000415281,ENSG00000213672
ENST00000439518,ENSG00000213672
ENST00000454134,ENSG00000213672
ENST00000453349,ENSG00000213672
ENST00000426678,ENSG00000213672
ENST00000706918,ENSG00000291307
ENST00000569691,ENSG00000261652
ENST00000570794,ENSG00000261652
ENST00000419016,ENSG00000086065
ENST00000223500,ENSG00000086065
ENST00000487080,ENSG00000086065
ENST00000560989,ENSG00000172349
ENST00000560241,ENSG00000172349
ENST00000302987,ENSG00000172349
ENST00000360547,ENSG00000172349
ENST00000559383,ENSG00000172349
ENST00000394660,ENSG00000172349
ENST00000683961,ENSG00000172349
ENST00000706926,ENSG00000172349
ENST00000560115,ENSG00000172349
ENST00000394652,ENSG00000172349
ENST00000560230,ENSG00000172349
ENST00000558857,ENSG00000172349
ENST00000558332,ENSG00000172349
ENST00000559342,ENSG00000172349
ENST00000559953,ENSG00000172349
ENST00000411696,ENSG00000115568
ENST00000449707,ENSG00000115568
ENST00000433921,ENSG00000115568
ENST00000450765,ENSG00000115568
ENST00000440934,ENSG00000115568
ENST00000450560,ENSG00000115568
ENST00000314888,ENSG00000137076
ENST00000706939,ENSG00000137076
ENST00000489255,ENSG00000137076
ENST00000464379,ENSG00000137076
ENST00000466916,ENSG00000137076
ENST00000465002,ENSG00000137076
ENST00000486788,ENSG00000137076
ENST00000495712,ENSG00000137076
ENST00000378192,ENSG00000137076
ENST00000648689,ENSG00000023839
ENST00000647836,ENSG00000023839
ENST00000647814,ENSG00000023839
ENST00000648324,ENSG00000023839
ENST00000649932,ENSG00000023839
ENST00000370434,ENSG00000023839
ENST00000649493,ENSG00000023839
ENST00000496621,ENSG00000023839
ENST00000649459,ENSG00000023839
ENST00000648523,ENSG00000023839
ENST00000393086,ENSG00000108387
ENST00000583114,ENSG00000108387
ENST00000672673,ENSG00000108387
ENST00000426861,ENSG00000108387
ENST00000580796,ENSG00000108387
ENST00000582270,ENSG00000108387
ENST00000579371,ENSG00000108387
ENST00000583273,ENSG00000108387
ENST00000317268,ENSG00000108387
ENST00000577440,ENSG00000108387
ENST00000457347,ENSG00000108387
ENST00000672699,ENSG00000108387
ENST00000580844,ENSG00000108387
ENST00000317256,ENSG00000108387
ENST00000412945,ENSG00000108387
ENST00000584488,ENSG00000108387
ENST00000580809,ENSG00000108387
ENST00000577729,ENSG00000108387
ENST00000581615,ENSG00000108387
ENST00000578131,ENSG00000108387
ENST00000585170,ENSG00000108387
ENST00000583291,ENSG00000108387
ENST00000671766,ENSG00000108387
ENST00000584789,ENSG00000108387
ENST00000581921,ENSG00000108387
ENST00000584528,ENSG00000108387
ENST00000580791,ENSG00000108387
ENST00000582248,ENSG00000108387
ENST00000580740,ENSG00000108387
ENST00000578747,ENSG00000108387
ENST00000581607,ENSG00000108387
ENST00000582976,ENSG00000108387
ENST00000321691,ENSG00000108387
ENST00000344458,ENSG00000188760
ENST00000421791,ENSG00000188760
ENST00000373883,ENSG00000188760
ENST00000451952,ENSG00000188760
ENST00000420176,ENSG00000198885
ENST00000439118,ENSG00000198885
ENST00000420728,ENSG00000198885
ENST00000361124,ENSG00000198885
ENST00000536814,ENSG00000198885
ENST00000337248,ENSG00000001460
ENST00000374409,ENSG00000001460
ENST00000003583,ENSG00000001460
ENST00000468303,ENSG00000001460
ENST00000497384,ENSG00000001460
ENST00000438866,ENSG00000001460
ENST00000435187,ENSG00000001460
ENST00000483261,ENSG00000001460
ENST00000498488,ENSG00000001460
ENST00000483528,ENSG00000001460
ENST00000475760,ENSG00000001460
ENST00000492753,ENSG00000001460
ENST00000328631,ENSG00000068745
ENST00000479914,ENSG00000068745
ENST00000491686,ENSG00000068745
ENST00000449563,ENSG00000068745
ENST00000413654,ENSG00000068745
ENST00000443853,ENSG00000068745
ENST00000437427,ENSG00000068745
ENST00000412850,ENSG00000068745
ENST00000454335,ENSG00000068745
ENST00000340879,ENSG00000068745
ENST00000432678,ENSG00000068745
ENST00000433104,ENSG00000068745
ENST00000416707,ENSG00000068745
ENST00000431721,ENSG00000068745
ENST00000449610,ENSG00000068745
ENST00000413298,ENSG00000068745
ENST00000450045,ENSG00000068745
ENST00000446860,ENSG00000068745
ENST00000455545,ENSG00000068745
ENST00000412795,ENSG00000068745
ENST00000417896,ENSG00000068745
ENST00000443964,ENSG00000068745
ENST00000436134,ENSG00000068745
ENST00000453202,ENSG00000068745
ENST00000440424,ENSG00000068745
ENST00000434860,ENSG00000068745
ENST00000424035,ENSG00000068745
ENST00000476645,ENSG00000068745
ENST00000304337,ENSG00000169989
ENST00000465939,ENSG00000163040
ENST00000295171,ENSG00000163040
ENST00000454549,ENSG00000163040
ENST00000409856,ENSG00000163040
ENST00000468650,ENSG00000163040
ENST00000478665,ENSG00000163040
ENST00000434330,ENSG00000163040
ENST00000467992,ENSG00000163040
ENST00000541323,ENSG00000104213
ENST00000673645,ENSG00000104213
ENST00000251630,ENSG00000104213
ENST00000523248,ENSG00000104213
ENST00000273861,ENSG00000145248
ENST00000652393,ENSG00000145248
ENST00000327939,ENSG00000182223
ENST00000358350,ENSG00000075539
ENST00000507873,ENSG00000075539
ENST00000503339,ENSG00000075539
ENST00000503238,ENSG00000075539
ENST00000641795,ENSG00000075539
ENST00000512810,ENSG00000075539
ENST00000514617,ENSG00000075539
ENST00000513401,ENSG00000075539
ENST00000512297,ENSG00000075539
ENST00000502925,ENSG00000075539
ENST00000507711,ENSG00000075539
ENST00000511343,ENSG00000075539
ENST00000673760,ENSG00000075539
ENST00000506685,ENSG00000075539
ENST00000302806,ENSG00000075539
ENST00000505759,ENSG00000075539
ENST00000505437,ENSG00000075539
ENST00000502520,ENSG00000075539
ENST00000514783,ENSG00000075539
ENST00000509886,ENSG00000075539
ENST00000515684,ENSG00000075539
ENST00000379454,ENSG00000198363
ENST00000541428,ENSG00000198363
ENST00000521909,ENSG00000198363
ENST00000524173,ENSG00000198363
ENST00000521499,ENSG00000198363
ENST00000522349,ENSG00000198363
ENST00000523897,ENSG00000198363
ENST00000523927,ENSG00000198363
ENST00000522919,ENSG00000198363
ENST00000356457,ENSG00000198363
ENST00000445642,ENSG00000198363
ENST00000517847,ENSG00000198363
ENST00000519234,ENSG00000198363
ENST00000518068,ENSG00000198363
ENST00000517903,ENSG00000198363
ENST00000518441,ENSG00000198363
ENST00000522835,ENSG00000198363
ENST00000519678,ENSG00000198363
ENST00000519264,ENSG00000198363
ENST00000518306,ENSG00000198363
ENST00000520198,ENSG00000198363
ENST00000517856,ENSG00000198363
ENST00000517928,ENSG00000198363
ENST00000389204,ENSG00000198363
ENST00000522603,ENSG00000198363
ENST00000379449,ENSG00000198363
ENST00000517661,ENSG00000198363
ENST00000522325,ENSG00000198363
ENST00000522036,ENSG00000198363
ENST00000522343,ENSG00000198363
ENST00000543621,ENSG00000107554
ENST00000636706,ENSG00000107554
ENST00000324109,ENSG00000107554
ENST00000472036,ENSG00000107554
ENST00000423529,ENSG00000167614
ENST00000301194,ENSG00000167614
ENST00000376530,ENSG00000167614
ENST00000445095,ENSG00000167614
ENST00000425969,ENSG00000167614
ENST00000487134,ENSG00000167614
ENST00000376531,ENSG00000167614
ENST00000462757,ENSG00000167614
ENST00000462769,ENSG00000167614
ENST00000478036,ENSG00000167614
ENST00000391739,ENSG00000167614
ENST00000461302,ENSG00000167614
ENST00000476757,ENSG00000167614
ENST00000489425,ENSG00000167614
ENST00000492920,ENSG00000167614
ENST00000476863,ENSG00000167614
ENST00000467939,ENSG00000167614
ENST00000317479,ENSG00000176894
ENST00000543589,ENSG00000176894
ENST00000539093,ENSG00000176894
ENST00000428960,ENSG00000176894
ENST00000454379,ENSG00000176894
ENST00000374399,ENSG00000001461
ENST00000003912,ENSG00000001461
ENST00000488155,ENSG00000001461
ENST00000358028,ENSG00000001461
ENST00000339255,ENSG00000001461
ENST00000475663,ENSG00000001461
ENST00000432012,ENSG00000001461
ENST00000678502,ENSG00000258643
ENST00000553781,ENSG00000258643
ENST00000557008,ENSG00000258643
ENST00000706946,ENSG00000180264
ENST00000696331,ENSG00000180264
ENST00000618308,ENSG00000180264
ENST00000638707,ENSG00000180264
ENST00000639026,ENSG00000180264
ENST00000622546,ENSG00000180264
ENST00000638310,ENSG00000180264
ENST00000610875,ENSG00000180264
ENST00000559043,ENSG00000198752
ENST00000361246,ENSG00000198752
ENST00000560492,ENSG00000198752
ENST00000559790,ENSG00000198752
ENST00000559245,ENSG00000198752
ENST00000558867,ENSG00000198752
ENST00000634889,ENSG00000198752
ENST00000558321,ENSG00000198752
ENST00000561271,ENSG00000198752
ENST00000409602,ENSG00000222038
ENST00000434748,ENSG00000112787
ENST00000650108,ENSG00000112787
ENST00000680143,ENSG00000112787
ENST00000542061,ENSG00000112787
ENST00000539264,ENSG00000112787
ENST00000543360,ENSG00000112787
ENST00000543453,ENSG00000112787
ENST00000542306,ENSG00000112787
ENST00000537804,ENSG00000112787
ENST00000376840,ENSG00000204634
ENST00000409318,ENSG00000204634
ENST00000494011,ENSG00000204634
ENST00000473937,ENSG00000204634
ENST00000485875,ENSG00000204634
ENST00000481317,ENSG00000204634
ENST00000487392,ENSG00000204634
ENST00000463469,ENSG00000204634
ENST00000462819,ENSG00000204634
ENST00000485851,ENSG00000204634
ENST00000470076,ENSG00000114270
ENST00000465238,ENSG00000114270
ENST00000487017,ENSG00000114270
ENST00000328333,ENSG00000114270
ENST00000681320,ENSG00000114270
ENST00000466591,ENSG00000114270
ENST00000474432,ENSG00000114270
ENST00000459756,ENSG00000114270
ENST00000467985,ENSG00000114270
